StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ExternalReference,DistributionChannel,UserLanguage,demo_1,demo_2,demo_3,demo_4,demo_5,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,TAS_21,TAS_22,TAS_23,TAS_24,TAS_25,TAS_26,TAS_27,TAS_28,TAS_29,TAS_30,TAS_31,TAS_32,TAS_33,TAS_34,M5_1,M5_2,M5_3,M5_4,M5_5,M5_6,M5_7,M5_8,M5_9,M5_10,M5_11,M5_12,M5_13,M5_14,M5_15,M5_16,M5_17,M5_18,M5_19,M5_20,M5_21,M5_22,M5_23,M5_24,M5_25,M5_26,M5_27,M5_28,M5_29,M5_30,M5_31,M5_32,M5_33,M5_34,M5_35,M5_36,M5_37,M5_38,M5_39,M5_40,M5_41,M5_42,M5_43,M5_44,M5_45,M5_46,M5_47,M5_48,M5_49,M5_50,Time_1,Time_2,Time_3,GamesGeneral_2,GamesGeneral_3,GamesGeneral_4,GamesGeneral_5,GamesGeneral_6,GamesGeneral_7,GamesGeneral_8,GamesGeneral_9,GamesGeneral_10,GamesGeneral_11,GamesGeneral_12,GamesGeneral_13,GamesGeneral_14,GamesGeneral_15,GamesGeneral_16,GamesGeneral_17,GamesGeneral_18,GamesGeneral_19,GamesGeneral_20,GamesGeneral_21,GamesGeneral_22,GamesGeneral_23,GamesDFS_1,GamesDFS_2,GamesDFS_3,GamesDFS_4,GamesDFS_5,GamesDFS_6,GamesDFS_7,GamesDFS_8,GamesDFS_9,GamesSOARS_1,GamesSOARS_2,GamesSOARS_3,GamesSOARS_4,GamesSOARS_5,GamesSOARS_6,GamesSOARS_7,GamesSOARS_8,GamesSOARS_9,GamesSOARS_10,GamesPresence_2,GamesPresence_3,GamesPresence_4,GamesITC_1,GamesITC_2,GamesITC_3,GamesITC_4,GamesITC_5,GamesITC_6,GamesITC_7,GamesITC_8,GamesITC_9,GamesITC_10,GamesITC_11,GamesITC_12,GamesITC_13,GamesITC_14,GamesITC_15,GamesITC_16,GamesITC_17,GamesITC_18,GamesITC_19,GamesITC_20,GamesITC_21,GamesITC_22,GamesITC_23,GamesITC_24,GamesITC_25,GamesITC_26,GamesITC_27,GamesITC_28,GamesITC_29,GamesITC_30,GamesITC_31,GamesITC_32,GamesITC_33,GamesITC_34,GamesITC_35,GamesITC_36,GamesITC_37,GamesITC_38,GamesITC_39,GamesITC_40,GamesITC_41,GamesITC_42,GamesITC_43,GamesITC_44,MoviesGeneral_2,MoviesGeneral_3,MoviesGeneral_4,MoviesGeneral_5,MoviesGeneral_6,MoviesGeneral_7,MoviesGeneral_8,MoviesGeneral_9,MoviesGeneral_10,MoviesGeneral_11,MoviesGeneral_12,MoviesGeneral_13,MoviesGeneral_14,MoviesGeneral_15,MoviesGeneral_16,MoviesGeneral_17,MoviesGeneral_18,MoviesGeneral_19,MoviesGeneral_20,MoviesGeneral_21,MoviesGeneral_22,MoviesGeneral_23,MoviesDFS_1,MoviesDFS_2,MoviesDFS_3,MoviesDFS_4,MoviesDFS_5,MoviesDFS_6,MoviesDFS_7,MoviesDFS_8,MoviesDFS_9,MoviesSOARS_1,MoviesSOARS_2,MoviesSOARS_3,MoviesSOARS_4,MoviesSOARS_5,MoviesSOARS_6,MoviesSOARS_7,MoviesSOARS_8,MoviesSOARS_9,MoviesSOARS_10,MoviesPresence_2,MoviesPresence_3,MoviesPresence_4,MoviesITC_1,MoviesITC_2,MoviesITC_3,MoviesITC_4,MoviesITC_5,MoviesITC_6,MoviesITC_7,MoviesITC_8,MoviesITC_9,MoviesITC_10,MoviesITC_11,MoviesITC_12,MoviesITC_13,MoviesITC_14,MoviesITC_15,MoviesITC_16,MoviesITC_17,MoviesITC_18,MoviesITC_19,MoviesITC_20,MoviesITC_21,MoviesITC_22,MoviesITC_23,MoviesITC_24,MoviesITC_25,MoviesITC_26,MoviesITC_27,MoviesITC_28,MoviesITC_29,MoviesITC_30,MoviesITC_31,MoviesITC_32,MoviesITC_33,MoviesITC_34,MoviesITC_35,MoviesITC_36,MoviesITC_37,MoviesITC_38,MoviesITC_39,MoviesITC_40,MoviesITC_41,MoviesITC_42,MoviesITC_43,MoviesITC_44,Condition
18/05/2016 16:52,18/05/2016 17:41,0,100,2941,1,18/05/2016 17:41,R_DwYn5lDnI2V15Hb,NA,anonymous,EN,1,1,1,australia,4,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,5,4,5,1,1,4,1,1,5,3,1,3,4,4,1,1,2,1,4,1,5,1,2,3,4,4,1,1,1,1,4,4,3,4,2,3,5,1,2,5,5,2,5,5,5,1,4,3,2,3,4,5,4,Uncharted 4 - A thief's end,"Action Adventure, Third person shooted","There is a man who has immense knowledge of history. He is driven by his mother's work on Henry Avery the pirate and along with his brother, he sets out to find the treasure of Henry Avery in the mythical island known as the pirate utopia.",3.1,15,NA,NA,NA,1,NA,NA,1,NA,NA,"Elena is the wife of the main character Nathan Drake, she is a journalist who met the main character on their first adventure together (The first uncharted game). She is a strong woman who appears to be a loving wife.","Good, definitely. She is driven by the adventure more than the greed of the treasure. As a journalist, for her finding the treasure is about the story.","Elena plays a supportive role to Nathan, she climbs obstacles and shoots the bad people by the his side.",2,2,2,2,6,5,5,5,5,5,5,5,5,5,2,6,4,6,6,2,6,7,2,3,6,3,1,5,5,5,5,5,5,4,3,5,2,3,2,1,5,1,1,3,4,1,1,1,5,4,1,1,2,4,1,1,3,2,1,1,1,1,5,2,5,2,1,1,1,1,1,Doctor Who,Sci-fi,"There is a 900+ years old Time Lord from the planet Gallifrey who stole a machine that can travel in time and space. He travels across the universe (and sometimes to alternate universes) with his companion(s) defeating ""evil"" aliens in an attempt to distract himself from the true horrors of his past as he is the last of the Time Lords who ended the greatest war in all of creation, the last great time war, by destroying his entire planet and with it his species.",2,4,NA,NA,1,NA,NA,NA,1,NA,NA,"The Doctor himself, he is the last Time Lord who goes to great lengths to save everyone, but always ends up losing the ones he cares about.","I think he's a bit both, his intentions are always good, but circumstances cause him to become more cynical in his approach to defuse the problem and the solution is to sacrifice a few for the greater good. to quote one of his incarnations ""Sometimes all the choices you have are bad ones, but you still have to choose""","Save the world, sometimes worlds/galaxies/universe/all of creation from alien threats.",2,2,1,1,7,4,4,4,3,3,4,2,4,5,2,4,2,6,6,2,6,7,5,4,5,2,1,4,4,5,5,3,4,4,2,4,1,1,1,1,5,1,1,1,1,1,2,1,5,3,1,1,1,2,1,1,3,2,1,1,1,1,4,2,5,1,1,1,1,1,1,2
18/05/2016 17:07,18/05/2016 17:53,0,100,2805,1,18/05/2016 17:53,R_UQm4ELKOTGBMRxL,NA,anonymous,EN,1,1,1,australia,2,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,4,4,2,4,2,4,3,3,2,4,4,2,4,2,1,2,3,4,2,3,4,1,2,4,4,2,4,3,2,4,4,4,4,4,4,2,4,2,4,5,4,4,5,5,2,1,4,4,4,3,3,4,3,Dota2,Moba,Two teams have assigned characters tasked with destroying the other teams base.,4,14,NA,NA,NA,NA,NA,1,1,NA,1,N/A,N/A,Defeat the enemy team.,1,1,2,2,1,4,4,3,4,4,4,3,4,4,3,6,5,6,6,3,5,6,5,3,5,2,2,3,2,4,4,4,4,4,4,4,4,2,4,2,4,4,2,4,4,4,2,2,4,4,2,1,1,2,1,1,4,2,1,2,1,2,2,2,4,4,2,2,2,2,4,Seinfeld,Sitcom,Friends who get into peculiar and funny situations.,3,4,NA,1,NA,NA,NA,NA,1,1,1,Comedian who ends up in hilarious situations.,Good,Explain his daily happenings and discuss them with friends.,4,4,5,2,2,4,3,3,3,3,3,2,4,4,4,6,3,6,6,5,6,5,4,3,2,2,2,4,2,3,3,4,4,4,4,3,2,4,4,2,5,4,3,4,2,3,2,4,2,3,3,1,5,2,3,2,3,2,2,4,1,4,4,2,5,2,2,2,1,1,2,2
18/05/2016 18:37,18/05/2016 19:27,0,100,3014,1,18/05/2016 19:27,R_2Swu8HWGqavJYa6,NA,anonymous,EN,1,1,1,australia,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,4,3,3,3,3,4,2,4,2,2,3,2,3,2,3,2,4,4,4,1,3,2,4,4,4,4,4,2,4,2,4,3,4,4,3,2,3,3,3,5,4,3,4,4,4,2,3,3,4,3,3,4,3,Overwatch,A MOBA styled FPS,Former Overwatch heroes reunite to prevent evil and disasters from occuring.,5.1,20,NA,NA,1,NA,NA,NA,NA,NA,1,"Tracer. She's an upbeat, happy and a very determined character. She seems well liked by her peers and gets along easily with anyone.",The character seems to have morals aligning to good.,Not much but to shoot the opposing heroes and complete objectives.,3,1,2,2,3,4,4,5,4,5,2,3,3,4,5,6,5,5,6,5,4,5,4,4,3,2,1,4,1,3,4,3,4,4,4,4,2,4,4,2,5,2,3,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,4,3,2,2,2,1,2,Captain America The Civil War,A superhero action movie,"It depicts the fallout between the friendship between the two main characters, Cpt. America and Iron Man as they are manipulated by the villain.",1,4,NA,NA,NA,NA,1,NA,NA,1,NA,"Iron Man, a narcissistic man that hides his fears and true nature behind that mask.",The character is more good.,He is to try and keep his group together and prevent it from breaking apart all the while he tries and apprehend the main villain.,2,2,1,1,5,2,3,4,3,3,2,3,2,3,6,4,4,4,5,5,4,6,4,5,2,1,1,3,2,4,4,4,4,3,4,2,2,4,4,2,4,2,4,4,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,4,2,2,2,2,2,2,1
18/05/2016 16:36,18/05/2016 19:41,0,100,11083,1,18/05/2016 19:41,R_24wP9x4BX9UXrPg,NA,anonymous,EN,1,1,1,australia,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,3,4,4,4,2,5,5,5,4,5,3,2,5,2,2,2,4,4,2,1,2,1,2,3,3,2,4,2,2,2,5,1,4,1,2,2,4,3,5,5,4,4,4,5,2,1,2,4,5,4,4,5,2,Counter Strike Global Offensive,"shooter, first person, action, team",a repetitive scenario of terrorists attempting to plant a bomb on one of two sites- both guarded by counter terrorists. Best of 30 rounds- halfway through the teams of 5 swap roles.,5.5,17,NA,NA,1,NA,NA,1,NA,NA,1,"there are no individual characters- just two teams of terrorists and counter-terrorists. I'd say the terrorists are my favorite side to play as, due to the high demands for teamwork and communication which make it more engaging than the more solo play style of the counter-terrorists",the terrorists are clearly depicted as being bad- the game does not have a story mode to envelope players and build characters.,coordinate with a team to push your way onto a bomb site and plant the bomb- defend it against oncoming counter-terrorists,1,1,4,2,2,4,5,4,5,5,5,3,5,2,6,6,7,7,7,2,6,6,6,4,6,4,2,4,2,2,5,5,5,4,4,5,5,2,4,1,5,2,4,2,4,1,2,2,4,2,2,1,3,5,1,1,5,5,1,4,1,1,3,2,5,3,1,1,1,1,1,Rams,indie,two brothers who are sheep farmers haven't spoken to each other in 40 years- the emergence of Scrapie in their valley requires the immediate extermination of all sheep. One of the two brothers hid a small batch of sheep and needed his brothers help to protect them and they bonded over the experience,0,2,NA,NA,NA,NA,1,NA,NA,1,NA,"The main character who approaches his brohter after 40 years of little contact, despite the fact it took motivation he finally came to terms with family and showed good qualities","good, depicted as the character who always had the best intentions",build a relationship with his brother through mutual love of the sheep,4,1,4,2,6,4,5,3,2,2,2,2,4,4,6,6,6,7,7,2,6,6,5,4,2,2,6,5,1,1,5,4,5,4,4,5,1,5,5,1,5,5,2,5,5,1,1,5,4,4,4,2,5,1,1,2,4,5,1,5,1,1,5,2,5,2,2,1,5,1,2,1
18/05/2016 18:41,18/05/2016 19:41,0,100,3616,1,18/05/2016 19:41,R_3mZPUKwKUbR9BQs,NA,anonymous,EN,1,1,2,australia,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,5,4,2,4,1,2,2,3,2,4,4,3,5,4,1,3,3,3,4,3,4,2,3,4,3,2,4,3,1,4,5,2,4,4,4,2,4,1,4,4,4,3,4,4,4,2,3,4,4,3,3,3,4,Rocket League,Sports,Playing soccer with toy cars equiped with rocket boosters,5,14,NA,NA,NA,NA,NA,1,1,NA,NA,N/A,N/A,N/A,4,4,4,4,4,4,4,4,4,3,3,4,2,5,5,5,5,5,5,4,5,5,4,4,2,1,2,1,2,2,4,4,4,4,3,2,2,2,1,1,3,1,4,1,2,2,1,1,3,3,2,1,1,3,1,1,1,1,1,1,1,1,2,1,5,1,1,1,1,1,1,Game of thrones,"Fantasy, Serial drama",Self-explanatory,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,Tywin Lannister,Good,Make tough decisions and rule the kingdom and the house.,2,2,3,2,6,4,3,3,3,3,3,4,3,4,4,4,4,5,5,3,4,6,4,3,4,3,2,2,2,4,4,4,5,4,4,4,3,4,4,2,3,3,2,4,3,3,2,3,3,2,3,2,4,3,2,1,3,2,1,4,1,2,4,3,4,2,2,2,2,1,2,2
18/05/2016 20:07,18/05/2016 21:03,0,100,3327,1,18/05/2016 21:03,R_riLcyDLvqh7oPkt,NA,anonymous,EN,1,1,1,australia,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,2,3,2,4,4,4,3,2,1,4,2,4,2,4,4,5,4,3,3,2,2,4,2,2,4,2,4,5,4,4,4,4,2,4,4,2,3,1,4,4,2,4,4,5,2,3,2,3,3,2,5,4,Stardew Valley,RPG/Simulation,Farming simulator. You inherit a farm in a small town and begin life as a farmer after getting sick of office work.,6,21,NA,NA,NA,NA,NA,1,1,NA,NA,"Young adult computer programmer who is often misunderstood by his family and everyone else in general. Due to his work and hobbies being electronics in a almost rural area, no one really understands his work.",More good than bad. Although often mistaken to be rude or off-putting.,Walk around town or work on a computer. When enough you become friends enough with them special conversations and events will happen.,5,3,3,3,2,4,3,4,5,4,5,4,4,5,3,6,6,6,7,2,2,6,4,3,6,5,5,4,2,4,5,4,5,4,4,5,4,2,2,2,5,3,2,4,5,5,1,4,4,5,4,4,4,2,1,2,2,4,1,4,4,2,4,4,5,5,5,4,4,1,4,Mr. Robot,Drama-Thriller,"Computer engineer/Hacker with issues with handling social situations gets dragged into a group of ""hacktivists"" to help free the world",4,10,NA,NA,NA,NA,NA,1,1,NA,NA,"Person with social anxiety having trouble relating and acting like a ""normal"" person. He sees the world in a different way and people tend to get annoyed or irritated when he acts differently or avoids social situations.","More good than bad. While his actions may not be the best (legally), his intentions were for the greater good.","Due to his social anxiety, he tends to hack and find out about everyone he meets so he knows how to handle them. As the show goes on, he gets involved in more dangerous and extreme activities.",5,2,3,3,6,4,2,4,4,4,4,5,4,3,6,5,5,6,6,3,3,6,3,5,5,5,4,4,4,2,3,4,4,4,2,4,2,4,4,4,5,4,2,4,4,2,1,4,4,4,4,2,5,1,1,4,4,4,4,4,2,2,4,4,5,2,4,2,2,1,3,1
18/05/2016 19:47,18/05/2016 21:42,0,100,6919,1,18/05/2016 21:43,R_0wwejUDiiZtXdSN,NA,anonymous,EN,1,1,1,australia,3,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,3,4,4,2,3,2,5,3,2,2,2,4,1,3,2,2,4,2,4,3,4,2,2,4,4,3,4,2,4,2,5,3,3,1,3,4,3,2,2,5,3,1,4,4,4,3,4,2,2,2,3,5,4,Overwatch,First Person Shooter,"A variety of characters fight to control objectives in multiple locations around the globe, set in the future.",6,10,NA,NA,NA,NA,NA,1,1,NA,1,"Genji, a Japanese ninja-like character who had cybernetics implanted into him after he nearly died, giving him increased agility and stamina.","He's more of a good character, willing to forgive his brother and find inner peace within himself now being part robot.","Same as all the other characters, fight to control objectives and defeat other characters",2,1,4,1,4,4,5,4,4,4,4,3,5,3,2,3,4,6,6,2,7,6,5,2,5,5,4,3,1,2,4,5,4,3,3,4,3,4,5,3,4,3,1,2,4,4,1,2,2,3,3,3,3,1,1,2,5,3,1,4,2,3,2,3,5,4,2,3,4,1,3,Once Upon a Time,Fantasy/Drama,"Characters from all kinds of fairy tales and other stories are brought together and modified slightly, and various events take place to cause drama between characters.",1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"Killlian Jones/ Captain Hook - A pirate who starts off as a villain and turns to the side of the heroes after meeting Emma Swan, becoming her love interest. He battles his inner demons to become a better man and clear his vengeance of the ""Crocodile"".","He started off bad but turned to good, and his good traits have been shown throughout the episodes he has been in.","Hook isn't required to do anything per say - he does things originally for his own benefit or vengeance, but later on does things for Emma, or the good of the people of Storybrooke",2,1,2,2,4,3,3,3,3,4,3,3,4,4,2,6,4,7,4,4,6,6,6,2,5,5,5,4,2,4,4,3,4,4,3,4,3,4,4,3,4,3,2,3,3,2,1,3,3,4,2,2,3,1,1,1,3,3,1,4,2,3,3,3,4,2,2,2,3,1,2,1
18/05/2016 21:44,18/05/2016 22:11,0,100,1617,1,18/05/2016 22:11,R_23pUfPsTfVBuiLD,NA,anonymous,EN,1,1,1,australia,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,4,3,2,4,2,5,3,3,4,3,3,2,4,3,2,3,4,5,3,3,4,3,5,4,2,3,3,2,3,2,5,3,3,2,2,4,3,4,3,4,4,1,4,4,3,2,2,3,4,4,4,5,4,Dota 2,Multiplayer online battle arena,The fight your way to the enemy throne and destroy it,4.5,16,NA,NA,NA,NA,NA,1,NA,1,1,Female archer,neither,fight,2,2,2,2,2,3,4,5,3,3,4,2,3,4,3,5,5,5,3,4,4,5,5,3,4,2,5,4,2,4,4,3,4,3,4,3,4,4,2,2,4,3,2,3,4,4,2,2,3,3,3,2,2,1,2,1,2,4,1,3,2,1,3,2,4,3,2,2,2,1,2,Deadpool,Action Comedy,Try to fix the protagonist life,0.2,5,NA,NA,NA,NA,NA,1,1,NA,NA,BADASS,Neither,Fight,2,2,2,2,2,3,4,4,3,3,4,2,3,4,5,4,4,5,5,5,5,5,5,3,4,3,5,3,1,3,4,3,4,3,3,4,2,2,2,2,4,2,2,2,2,4,1,2,3,3,2,2,3,1,2,1,2,4,1,2,2,2,3,2,4,2,2,2,2,1,2,1
18/05/2016 22:03,18/05/2016 22:23,0,100,1194,1,18/05/2016 22:23,R_2ZQrmJHLA0e7r89,NA,anonymous,EN,2,1,3,australia,3,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,4,4,3,2,3,1,1,2,4,5,1,3,4,2,2,1,4,4,4,2,5,2,4,5,1,4,2,2,4,1,1,4,5,2,4,4,5,4,3,5,5,3,5,4,3,1,4,2,5,2,5,4,5,Shadow of Mordor,RPG - Action,"A ranger of Gondor suddenly has his family and himself murdered by orcs, resurrected in the form of an undead elf spirit and seeks vengeance for his family.",4,28,NA,NA,NA,NA,NA,1,1,NA,NA,Golumn,Bad,Find the one ring,1,1,1,1,2,5,5,4,4,5,5,5,5,5,2,7,7,3,7,6,6,5,4,5,6,4,6,4,1,5,4,5,5,5,5,5,5,5,4,5,4,5,1,5,4,5,2,5,4,5,4,5,5,2,2,4,5,5,2,5,5,4,4,2,4,5,5,4,5,2,4,Ant-Man,Action,"Beat up guy who's good at stealing things from rich people, steals a shrinking suit and saves the world",2.1,4,NA,NA,NA,1,NA,NA,NA,1,NA,"Funny humour, normal looking guy who is easy to associate with",Good but confused,"Steal a suit at first, and then save the world and his daughter from a crazy psychopath scientist.",5,6,5,1,7,4,5,4,5,4,3,3,5,4,5,7,5,3,6,2,1,5,2,5,6,3,7,4,5,5,4,4,4,5,4,4,5,5,5,4,5,5,2,4,5,5,2,5,5,5,4,5,5,1,2,4,4,5,1,4,5,5,4,3,5,5,5,4,5,1,5,2
18/05/2016 22:54,18/05/2016 23:23,0,100,1737,1,18/05/2016 23:23,R_299X4U79WXPDPpz,NA,anonymous,EN,1,1,2,australia,4,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,5,4,5,2,1,1,1,5,5,4,1,3,1,5,4,1,4,2,5,1,5,1,3,4,4,2,3,1,5,1,1,1,4,1,4,2,4,2,2,5,5,1,5,5,5,1,4,2,4,2,2,4,3,Metro: Last Light,"RPG FPS, psychological thriller","post apocalyptic Russia, a boy's journey through Moscow's metro system to save the population from lawlessness and mutants",3.1,11,NA,NA,NA,1,NA,NA,1,NA,NA,"Artyom, a young soldier in the special forces, trying to uncover lost secrets, and save a species in a post apocalyptic Moscow.",Good (player determined),save the population from lawlessness and mutants,7,4,7,7,5,5,4,4,5,5,5,5,1,5,2,7,7,7,5,2,7,7,2,1,2,7,6,5,1,4,5,5,5,5,5,5,5,5,4,5,5,5,1,5,5,5,1,5,4,5,5,5,5,1,2,5,5,5,1,5,5,1,4,4,5,5,5,5,5,1,5,Game of Thrones,Drama,Noble families fight over who rules,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,Jon Snow,Good,"Protect the realm from beyond the wall, uphold family honour",6,3,2,1,3,4,3,5,4,3,4,4,2,4,1,7,7,7,7,1,7,6,4,2,3,2,2,4,1,1,4,4,4,4,4,2,1,3,1,1,5,3,1,4,2,2,1,1,3,5,2,1,2,1,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,2
19/05/2016 0:15,19/05/2016 0:53,0,100,2272,1,19/05/2016 0:53,R_2zhZdvmWQjiH5Mv,NA,anonymous,EN,1,2,1,australia,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1,5,1,4,1,3,2,4,5,2,4,5,1,4,1,5,3,3,1,1,5,4,1,1,4,5,3,1,1,2,3,2,4,5,5,1,5,4,2,3,5,4,1,1,3,2,4,2,4,4,4,League of Legends,MOBA,An online game where you can pick a champion (out of many) and proceed to enter an arena where you battle other players to win.,5.5,40,NA,NA,1,NA,NA,NA,NA,NA,1,Katarina. A red-haired assassin who's passionate about violence.,Bad,"Attack other champions (or players), take objectives and work with the team in order to win the game.",1,1,1,1,3,4,2,3,3,3,4,2,2,2,2,6,5,6,5,2,3,7,4,2,7,4,1,2,3,4,3,3,2,5,5,5,3,2,1,1,4,1,3,1,5,1,2,1,4,4,1,1,1,3,1,1,1,1,1,1,1,1,2,1,4,1,1,1,1,2,4,The Hunger Games,Sci-fi/action/drama. Not too sure.,"Based in a fictional setting, where children are forced to undergo a lottery where they may be chosen to participate in a game where they must fight to the death.",1,2,NA,NA,NA,1,NA,NA,1,NA,NA,Katniss Everdeen. The heroine of the trilogy. She volunteers to play instead of her younger sister in the games. A very brave woman who leads a revolution and changes the world.,Good.,"She is treated as a puppet by the wealthy and powerful residents of the Capitol, but eventually, overthrows them.",1,1,1,1,5,2,2,3,3,3,4,2,2,2,4,6,6,6,5,3,4,7,5,2,4,4,1,4,3,4,4,4,5,5,4,4,1,4,2,1,5,2,2,4,4,1,2,3,4,4,1,1,4,3,1,1,1,3,1,3,1,1,4,2,5,1,1,1,1,2,1,1
19/05/2016 1:12,19/05/2016 1:55,0,100,2551,1,19/05/2016 1:55,R_1PdWnhWgSivhvr0,NA,anonymous,EN,1,1,1,australia,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,3,2,3,3,1,4,1,2,5,3,2,2,4,4,2,1,4,3,1,4,4,1,5,5,2,3,3,2,1,2,3,2,3,1,4,3,4,4,4,5,5,2,5,5,3,3,3,3,3,2,3,5,4,Space engineers,"I don't know, space/voxel construction.","You exist as a character in a relatively open world, you set your own objective and build machines to reach those objectives.
The main focus is on building things.",4,40,NA,NA,NA,NA,NA,1,1,1,1,"There is only one character, but I like other people as they build things I didn't think of and its interesting walking through their designs.","Bad, other players tend to be very hostile, as the ways of interacting are fairly limited.
The people themselves are good, but the gameplay is them being destructive towards what you are building.","Nothing, there are no requirements.",7,1,7,3,3,5,3,4,3,4,4,4,5,4,2,6,7,6,6,3,3,5,5,3,2,6,6,3,3,3,4,4,4,3,4,3,4,1,1,1,4,1,3,1,4,3,1,1,1,5,2,4,1,1,1,1,4,1,1,1,1,4,4,2,4,3,1,3,2,2,4,Game of thrones,Fantasy,"There are lots of characters and plots, the plots are separated but occasionally intersect.
The over arching plot is one of politics and the likely conclusion will be a realisation all of the politics was irrelevant when a evil that is not a character attacks, as alluded to be some characters interaction with it.",1,1,NA,NA,NA,1,NA,1,1,1,NA,"They are all very likeable but I like the imp, a deformed dwarf who knows how to solve problems others don't despite his deformity.",I'de say he is good but to a believable amount as opposed to some of the characters who are too good to be believable.,"Stay out of the way of the more powerful characters and administrate.
I don't really know to be honest.",2,1,3,1,2,3,3,3,1,3,5,3,4,4,1,1,1,5,7,4,5,6,5,4,2,5,5,5,4,4,5,5,5,5,1,5,1,5,5,5,5,5,2,5,3,3,3,5,3,5,3,1,4,1,1,1,5,4,2,5,1,4,4,2,5,1,1,1,1,1,1,1
19/05/2016 1:29,19/05/2016 2:09,0,100,2430,1,19/05/2016 2:09,R_20trsLdqyYirjEN,NA,anonymous,NA,1,1,1,australia,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,4,5,2,3,2,3,1,1,2,5,2,4,4,2,1,4,3,4,4,3,5,2,3,2,3,2,4,3,1,4,2,4,5,4,4,2,4,2,5,5,5,4,5,5,1,1,4,3,5,3,3,5,4,Warframe,Action Sci-fi,You're a ninja in space and you go to different planets and do missions online with other players 1-4,4,94,NA,NA,NA,NA,NA,1,1,NA,1,"The tenno, they're the space ninjas you place as. They're very quiet and mysterious.",more bad,Go from planet to planet doing different missions trying to obtain resources to build weopons/gear that can also be obtained through missions.,1,1,6,5,4,5,2,4,5,5,5,4,5,4,1,7,6,6,6,2,6,7,2,1,6,2,4,3,1,2,4,4,4,3,4,4,5,4,4,2,5,4,1,3,5,4,1,4,4,5,4,4,4,1,4,2,4,3,1,4,3,4,3,4,5,4,3,3,2,1,4,Suits,"Drama, Comedy","Harvey (one of the best lawyers in New York) works for a law firm named Pearson Hardman, his promotion requires him to recruit and hire a graduate of Harvard Law, he chooses Mike Ross. But Mike doesn't actually have a law degree.",3,45,NA,NA,NA,NA,NA,1,1,1,1,"Michael ""Mike"" James Ross, has an eidetic memory. He's witty, intelligent, funny, and can be a bit of a loose cannon at times.",More good,"Be the underling of Harvey, one of the main lawyers in Pearson Hardman.",2,1,2,1,5,4,2,3,4,3,3,4,3,5,3,5,6,6,4,6,5,7,4,1,6,1,3,4,2,2,4,4,5,4,3,5,2,5,4,2,4,4,2,5,4,3,1,4,2,4,2,2,4,1,5,1,4,4,1,4,1,5,2,3,5,2,4,4,3,2,2,2
